Subúrbio,Endereço,Salas,Tipo,Distância,Código Postal,Quartos,Banheiros,Garagem,Tamanho do Terreno,Área Construída,Ano de Construção,Latitude,Longitude,Quantidade de Imóveis na Região,Preço,Preço Previsto LightGBM,Erro Percentual
Alphington,136A Fulham Rd,3,Casa,6.4,3078.0,3.0,2.0,2.0,411.0,,,-37.7713,145.0279,2211.0,"$1,492,000.00","$1,381,152.83",7.43%
Alphington,1/9 Roemer Cr,2,Apartamento,6.4,3078.0,,,,,,,,,2211.0,"$480,000.00","$552,634.09",15.13%
Alphington,2/21 Fulham Rd,3,Terreno,6.4,3078.0,,,,,,,,,2211.0,"$1,304,000.00","$1,017,834.09",21.95%
Alphington,44 Shiers St,4,Casa,6.4,3078.0,4.0,2.0,1.0,599.0,203.0,1925.0,-37.7717,145.031,2211.0,"$1,717,500.00","$1,858,049.13",8.18%
Alphington,83 Fulham Rd,5,Casa,6.4,3078.0,5.0,4.0,4.0,809.0,165.0,1910.0,-37.775,145.0268,2211.0,"$2,840,000.00","$2,755,877.03",2.96%
Alphington,3/19 Harker St,2,Apartamento,6.4,3078.0,2.0,1.0,1.0,88.0,60.0,1960.0,-37.7791,145.0306,2211.0,"$525,500.00","$553,987.37",5.42%
Alphington,4/2 Miller St,2,Terreno,6.4,3078.0,2.0,2.0,3.0,155.0,140.0,2004.0,-37.7804,145.0308,2211.0,"$805,000.00","$960,750.18",19.35%
Alphington,2/5 Yarana Rd,2,Apartamento,6.4,3078.0,2.0,1.0,1.0,0.0,,,-37.7773,145.0314,2211.0,"$465,000.00","$529,284.88",13.82%
Alphington,69 Lucerne Cr,3,Casa,6.4,3078.0,,,,,,,,,2211.0,"$1,480,000.00","$1,353,230.60",8.57%
Alphington,815 Heidelberg Rd,3,Casa,6.4,3078.0,3.0,3.0,2.0,686.0,,,-37.78,145.0341,2211.0,"$2,000,000.00","$1,817,417.45",9.13%
Alphington,44 Naroon Rd,3,Casa,6.4,3078.0,3.0,1.0,2.0,592.0,,,-37.7755,145.0288,2211.0,"$1,540,000.00","$1,374,203.72",10.77%
Alphington,1/17 Rex Av,2,Apartamento,6.4,3078.0,,,,,,,,,2211.0,"$590,000.00","$552,634.09",6.33%
Alphington,3/98 Grange Rd,2,Apartamento,6.4,3078.0,2.0,1.0,1.0,183.0,,,-37.7747,145.0264,2211.0,"$820,000.00","$656,273.28",19.97%
Alphington,10 Bennett St,4,Casa,6.4,3078.0,4.0,2.0,2.0,606.0,112.0,1970.0,-37.7743,145.0316,2211.0,"$1,830,000.00","$1,944,970.97",6.28%
Alphington,38 Bennett St,4,Casa,6.4,3078.0,4.0,2.0,2.0,575.0,271.0,2008.0,-37.7723,145.0319,2211.0,"$2,100,000.00","$1,921,743.97",8.49%
Alphington,2c Hamilton St,3,Casa,6.4,3078.0,3.0,1.0,1.0,180.0,131.0,2010.0,-37.7802,145.0243,2211.0,"$865,000.00","$910,325.33",5.24%
Alphington,5/5 Yarana Rd,2,Apartamento,6.4,3078.0,2.0,1.0,1.0,0.0,60.0,1960.0,-37.7773,145.0314,2211.0,"$390,000.00","$477,793.79",22.51%
Alphington,7/7 Chandler Hwy,2,Terreno,6.4,3078.0,0.0,1.0,0.0,0.0,,,-37.7848,145.025,2211.0,"$650,000.00","$652,835.02",0.44%
Alphington,1/14 Fulham Rd,2,Apartamento,6.4,3078.0,2.0,1.0,1.0,0.0,61.0,1965.0,-37.7805,145.0262,2211.0,"$512,000.00","$508,339.39",0.71%
Alphington,17 Lowther St,3,Casa,6.4,3078.0,,,,,,,-37.7796,145.0285,2211.0,"$1,361,000.00","$1,470,126.09",8.02%
Alphington,13a Fulham Rd,3,Casa,6.4,3078.0,,,,,,,,,2211.0,"$1,310,000.00","$1,353,230.60",3.30%
Alphington,32/23 Coate Av,3,Casa,6.4,3078.0,,,,,,,,,2211.0,"$570,000.00","$1,284,583.33",125.37%
Alphington,22 Lowther St,3,Casa,6.4,3078.0,3.0,1.0,2.0,979.0,,,-37.7792,145.029,2211.0,"$1,165,000.00","$1,554,848.85",33.46%
Alphington,6/11 Broomfield Av,2,Apartamento,6.4,3078.0,,,,,,,,,2211.0,"$530,000.00","$626,355.74",18.18%
Alphington,11 Margaret Gr,4,Casa,6.4,3078.0,4.0,2.0,2.0,556.0,272.0,1930.0,-37.7844,145.0225,2211.0,"$1,900,000.00","$1,733,175.82",8.78%
Alphington,6 Naroon Rd,3,Casa,6.4,3078.0,3.0,0.0,0.0,597.0,,,-37.7781,145.0284,2211.0,"$1,485,000.00","$1,384,683.07",6.76%
Alphington,42 Shiers St,4,Casa,6.4,3078.0,4.0,2.0,3.0,589.0,210.0,1920.0,-37.7719,145.0309,2211.0,"$1,950,000.00","$1,965,151.43",0.78%
Altona,158 Queen St,3,Casa,13.8,3018.0,3.0,2.0,1.0,352.0,242.0,2015.0,-37.87,144.825,5301.0,"$520,000.00","$687,909.58",32.29%
Altona,59 Bracken Gr,5,Casa,13.8,3018.0,5.0,3.0,3.0,729.0,268.0,2005.0,-37.8721,144.8105,5301.0,"$1,525,000.00","$1,455,543.49",4.55%
Altona,1/123 Blyth St,2,Terreno,13.8,3018.0,2.0,1.0,2.0,292.0,125.0,2013.0,-37.8687,144.8197,5301.0,"$720,000.00","$689,688.10",4.21%
Altona,4 Blyth St,3,Casa,13.8,3018.0,3.0,1.0,2.0,506.0,120.0,1930.0,-37.8693,144.8375,5301.0,"$1,120,000.00","$957,013.28",14.55%
Altona,20 Linnet St,4,Casa,13.8,3018.0,4.0,1.0,4.0,655.0,,,-37.868,144.8154,5301.0,"$780,000.00","$957,732.52",22.79%
Altona,29 Rose St,4,Casa,13.8,3018.0,4.0,3.0,6.0,1057.0,220.0,1962.0,-37.8681,144.819,5301.0,"$1,780,000.00","$1,668,121.80",6.29%
Altona,1/170 Blyth St,3,Apartamento,13.8,3018.0,2.0,1.0,2.0,311.0,94.0,1955.0,-37.8702,144.8143,5301.0,"$630,000.00","$681,180.67",8.12%
Altona,5/35 Grieve Pde,2,Apartamento,13.8,3018.0,2.0,1.0,1.0,65.0,,,-37.8693,144.8171,5301.0,"$406,000.00","$469,548.43",15.65%
Altona,156 Maidstone St,3,Casa,13.8,3018.0,3.0,1.0,1.0,602.0,123.0,1955.0,-37.8616,144.8116,5301.0,"$660,000.00","$694,229.33",5.19%
Altona,11 Keeshan Ct,3,Casa,13.8,3018.0,3.0,1.0,1.0,530.0,,,-37.8594,144.817,5301.0,"$683,500.00","$674,067.44",1.38%
Altona,1/4 Deavey Ct,2,Apartamento,13.8,3018.0,,,,,,,,,5301.0,"$540,000.00","$600,244.77",11.16%
Altona,1/136 Queen St,2,Apartamento,13.8,3018.0,2.0,1.0,1.0,225.0,93.0,1988.0,-37.8696,144.827,5301.0,"$580,000.00","$593,499.02",2.33%
Altona,173 Queen St,3,Casa,13.8,3018.0,3.0,1.0,4.0,777.0,22.0,1953.0,-37.8697,144.8249,5301.0,"$1,335,000.00","$1,155,869.48",13.42%
Altona,1/265 Queen St,3,Terreno,13.8,3018.0,3.0,2.0,2.0,280.0,,1997.0,-37.8734,144.8143,5301.0,"$800,000.00","$760,713.12",4.91%
Altona,3/26 Grieve Pde,2,Apartamento,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,1990.0,-37.8686,144.8182,5301.0,"$510,000.00","$540,715.54",6.02%
Altona,261 Queen St,4,Casa,13.8,3018.0,4.0,2.0,2.0,695.0,,,-37.8733,144.8147,5301.0,"$1,070,000.00","$1,065,736.56",0.40%
Altona,4/5 Rose St,2,Apartamento,13.8,3018.0,2.0,1.0,2.0,115.0,57.0,1980.0,-37.871,144.8185,5301.0,"$425,000.00","$580,518.35",36.59%
Altona,1/60 David St,3,Apartamento,13.8,3018.0,3.0,2.0,2.0,230.0,,,-37.8646,144.827,5301.0,"$605,000.00","$668,598.50",10.51%
Altona,1A Merritt Ct,3,Terreno,13.8,3018.0,3.0,2.0,2.0,197.0,152.0,,-37.8579,144.8181,5301.0,"$705,000.00","$586,654.69",16.79%
Altona,4/31 Millers Rd,2,Apartamento,13.8,3018.0,2.0,1.0,1.0,0.0,65.0,1965.0,-37.8678,144.8384,5301.0,"$391,000.00","$544,225.94",39.19%
Altona,111/112 Pier St,2,Apartamento,13.8,3018.0,2.0,1.0,1.0,0.0,,,-37.8659,144.831,5301.0,"$440,000.00","$528,093.42",20.02%
Altona,24 Wren St,4,Casa,13.8,3018.0,4.0,1.0,2.0,745.0,130.0,1950.0,-37.8658,144.8155,5301.0,"$845,000.00","$1,024,917.27",21.29%
Altona,54 Seves St,3,Casa,13.8,3018.0,,,,,,,,,5301.0,"$766,000.00","$846,064.50",10.45%
Altona,1/152 Blyth St,3,Terreno,13.8,3018.0,3.0,2.0,2.0,211.0,176.0,,-37.8698,144.816,5301.0,"$743,000.00","$695,943.70",6.33%
Altona,2/6 Galvin St,3,Terreno,13.8,3018.0,,,,,,,,,5301.0,"$650,000.00","$759,786.12",16.89%
Altona,4/57 Blyth St,3,Apartamento,13.8,3018.0,3.0,2.0,1.0,69.0,141.0,2014.0,-37.868,144.8286,5301.0,"$730,000.00","$576,727.30",21.00%
Altona,10 Wilga Av,3,Terreno,13.8,3018.0,,,,,,,,,5301.0,"$916,500.00","$804,718.63",12.20%
Altona,164 Maidstone St,3,Casa,13.8,3018.0,3.0,1.0,4.0,625.0,,1960.0,-37.8611,144.8114,5301.0,"$635,000.00","$871,012.68",37.17%
Altona,3/25 Rayner St,2,Apartamento,13.8,3018.0,2.0,1.0,1.0,168.0,,,-37.8676,144.8202,5301.0,"$620,000.00","$538,364.98",13.17%
Altona,3/46 Sargood St,2,Apartamento,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,1990.0,-37.8655,144.8299,5301.0,"$447,000.00","$510,233.82",14.15%
Altona,1/57 Blyth St,3,Apartamento,13.8,3018.0,3.0,2.0,1.0,70.0,,,-37.868,144.8287,5301.0,"$730,000.00","$576,727.30",21.00%
Altona,22 Fenfield St,3,Casa,13.8,3018.0,3.0,1.0,2.0,606.0,87.0,1950.0,-37.8608,144.8124,5301.0,"$678,000.00","$827,052.95",21.98%
Altona,5/8 David St,2,Apartamento,13.8,3018.0,2.0,2.0,1.0,175.0,76.0,2013.0,-37.8687,144.8268,5301.0,"$580,000.00","$530,603.66",8.52%
Altona,1/28 Seves St,3,Casa,13.8,3018.0,3.0,1.0,2.0,363.0,,,-37.8674,144.8375,5301.0,"$712,000.00","$815,475.81",14.53%
Altona,27 McIntyre Dr,3,Casa,13.8,3018.0,3.0,2.0,2.0,534.0,136.0,1965.0,-37.86,144.8245,5301.0,"$840,000.00","$715,446.43",14.83%
Altona,4 Boyd St,3,Casa,13.8,3018.0,3.0,1.0,2.0,724.0,,,-37.8672,144.817,5301.0,"$980,000.00","$1,040,927.17",6.22%
Altona,5a Emu Av,4,Casa,13.8,3018.0,,,,,,,,,5301.0,"$1,000,000.00","$984,776.17",1.52%
Altona,12 Spear Ct,3,Terreno,13.8,3018.0,3.0,2.0,0.0,265.0,,,-37.8583,144.8172,5301.0,"$605,100.00","$685,560.30",13.30%
Altona,185 Queen St,3,Casa,13.8,3018.0,3.0,3.0,1.0,577.0,,,-37.8699,144.8235,5301.0,"$880,000.00","$980,083.07",11.37%
Altona,3/20 Mulga St,3,Apartamento,13.8,3018.0,3.0,2.0,1.0,205.0,113.0,2007.0,-37.8684,144.815,5301.0,"$577,000.00","$653,439.16",13.25%
Altona,51 Millers Rd,4,Casa,13.8,3018.0,4.0,1.0,0.0,797.0,,,-37.8663,144.8387,5301.0,"$1,030,000.00","$1,134,030.93",10.10%
Altona,2/119 Railway St N,3,Apartamento,13.8,3018.0,3.0,1.0,2.0,181.0,,,-37.8659,144.822,5301.0,"$605,000.00","$568,402.65",6.05%
Altona,12 Ransom Av,3,Casa,13.8,3018.0,,,,,,,,,5301.0,"$685,000.00","$846,064.50",23.51%
Altona,24 McIntyre Dr,3,Casa,13.8,3018.0,3.0,2.0,2.0,529.0,,,-37.8612,144.8247,5301.0,"$753,000.00","$813,355.26",8.02%
Altona,104 Maidstone St,2,Casa,13.8,3018.0,2.0,2.0,1.0,675.0,100.0,1950.0,-37.8653,144.8129,5301.0,"$857,000.00","$826,771.96",3.53%
Altona,49 Bent St,3,Casa,13.8,3018.0,3.0,1.0,1.0,929.0,,,-37.8651,144.832,5301.0,"$1,500,000.00","$1,234,614.37",17.69%
Altona,5/57 Blyth St,3,Apartamento,13.8,3018.0,3.0,2.0,1.0,70.0,3.0,2014.0,-37.868,144.8285,5301.0,"$730,000.00","$576,727.30",21.00%
Altona,15 Kookaburra St,3,Casa,13.8,3018.0,3.0,1.0,4.0,697.0,,,-37.871,144.8075,5301.0,"$900,000.00","$1,029,615.62",14.40%
Altona,219 Civic Pde,3,Casa,13.8,3018.0,3.0,1.0,2.0,604.0,,,-37.8631,144.8195,5301.0,"$740,000.00","$842,705.01",13.88%
Altona,3 Curtin Ct,4,Casa,13.8,3018.0,4.0,2.0,3.0,532.0,,1970.0,-37.8637,144.8365,5301.0,"$931,000.00","$1,042,674.09",12.00%
Altona,2/60 David St,2,Casa,13.8,3018.0,2.0,1.0,1.0,154.0,91.0,1996.0,-37.8646,144.8272,5301.0,"$535,600.00","$548,763.66",2.46%
Altona North,45 Hearn St,5,Casa,11.1,3025.0,5.0,3.0,6.0,592.0,251.0,1965.0,-37.8388,144.8567,5132.0,"$1,085,000.00","$1,082,136.71",0.26%
Altona North,4 Knapp St,3,Casa,11.1,3025.0,3.0,1.0,2.0,533.0,117.0,1970.0,-37.8291,144.835,5132.0,"$781,000.00","$751,339.15",3.80%
Altona North,103 Sixth Av,4,Casa,11.1,3025.0,,,,,,,,,5132.0,"$857,500.00","$893,267.28",4.17%
Altona North,80A Hansen St,4,Casa,11.1,3025.0,,,,,,,,,5132.0,"$960,000.00","$893,267.28",6.95%
Altona North,21 Hatherley Gr,3,Casa,11.1,3025.0,3.0,1.0,3.0,554.0,,,-37.8449,144.85,5132.0,"$750,000.00","$745,003.95",0.67%
Altona North,3/66 Marion St,2,Terreno,11.1,3025.0,2.0,1.0,1.0,77.0,77.0,2009.0,-37.8351,144.8529,5132.0,"$421,000.00","$466,649.94",10.84%
Altona North,153 Mills St,3,Casa,11.1,3025.0,3.0,1.0,3.0,655.0,,,-37.8338,144.8562,5132.0,"$1,405,000.00","$936,264.43",33.36%
Altona North,33 Carthy St,3,Casa,11.1,3025.0,3.0,1.0,2.0,534.0,167.0,1967.0,-37.8284,144.8355,5132.0,"$683,000.00","$751,339.15",10.01%
Altona North,16 Harris St,3,Casa,11.1,3025.0,3.0,1.0,3.0,540.0,,,-37.8267,144.8368,5132.0,"$623,000.00","$771,591.95",23.85%
Altona North,1/5 Little St,3,Casa,11.1,3025.0,3.0,2.0,1.0,0.0,130.0,2012.0,-37.8379,144.8583,5132.0,"$720,000.00","$615,885.44",14.46%
Altona North,58a Clematis Av,4,Terreno,11.1,3025.0,,,,,,,,,5132.0,"$780,000.00","$787,407.16",0.95%
Altona North,1/77 Hansen St,3,Apartamento,11.1,3025.0,,,,,,,,,5132.0,"$720,000.00","$633,493.22",12.01%
Altona North,21 Joel Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$705,000.00","$708,503.09",0.50%
Altona North,1/95 Mills St,3,Casa,11.1,3025.0,3.0,1.0,1.0,328.0,118.0,1970.0,-37.838,144.8555,5132.0,"$588,000.00","$644,688.36",9.64%
Altona North,2/5 Stapley Cr,4,Casa,11.1,3025.0,,,,,,,,,5132.0,"$720,000.00","$832,547.00",15.63%
Altona North,5 Binns St,3,Casa,11.1,3025.0,3.0,1.0,3.0,540.0,116.0,1960.0,-37.8294,144.8378,5132.0,"$710,000.00","$688,786.16",2.99%
Altona North,2/9 First Av,2,Casa,11.1,3025.0,,,,,,,,,5132.0,"$550,000.00","$624,057.73",13.47%
Altona North,1/28 Irwin Av,3,Apartamento,11.1,3025.0,,,,,,,,,5132.0,"$640,000.00","$578,678.56",9.58%
Altona North,3/49 Misten Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$537,500.00","$708,503.09",31.81%
Altona North,25 Allan St,4,Casa,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,-37.8448,144.8529,5132.0,"$875,000.00","$797,277.92",8.88%
Altona North,9 Fourth Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$800,000.00","$746,630.56",6.67%
Altona North,11a Edward Av,3,Terreno,11.1,3025.0,,,,,,,,,5132.0,"$713,500.00","$676,296.94",5.21%
Altona North,21 Hatherley Gr,3,Casa,11.1,3025.0,3.0,1.0,3.0,554.0,,,-37.8449,144.85,5132.0,"$700,000.00","$707,475.27",1.07%
Altona North,1B Paproth Gr,2,Casa,11.1,3025.0,,,,,,,,,5132.0,"$551,000.00","$624,057.73",13.26%
Altona North,7 Seventh Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$685,000.00","$708,503.09",3.43%
Altona North,1/256 Mason St,2,Terreno,11.1,3025.0,2.0,1.0,1.0,252.0,,1965.0,-37.8397,144.8602,5132.0,"$640,000.00","$595,311.62",6.98%
Altona North,21 Allan St,4,Casa,11.1,3025.0,4.0,1.0,4.0,558.0,,,-37.8451,144.8529,5132.0,"$650,000.00","$801,691.52",23.34%
Altona North,56a First Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$925,000.00","$708,503.09",23.41%
Altona North,85a First Av,3,Terreno,11.1,3025.0,,,,,,,,,5132.0,"$670,000.00","$621,482.28",7.24%
Altona North,22 Joel Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$680,000.00","$708,503.09",4.19%
Altona North,11 Mahon Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$765,000.00","$746,630.56",2.40%
Altona North,2/36 May St,3,Casa,11.1,3025.0,3.0,2.0,2.0,171.0,109.0,2012.0,-37.8337,144.8554,5132.0,"$675,000.00","$616,041.84",8.73%
Altona North,11 Beevers St,3,Casa,11.1,3025.0,3.0,1.0,2.0,585.0,97.0,1960.0,-37.8258,144.8523,5132.0,"$708,000.00","$803,130.34",13.44%
Altona North,2/10 Cleghorn Av,3,Terreno,11.1,3025.0,,,,,,,,,5132.0,"$656,000.00","$646,125.05",1.51%
Altona North,2 Edward Av,4,Casa,11.1,3025.0,,,,,,,,,5132.0,"$883,000.00","$893,267.28",1.16%
Altona North,10 Murphy St,4,Casa,11.1,3025.0,4.0,1.0,4.0,851.0,,,-37.8345,144.8444,5132.0,"$965,000.00","$978,873.24",1.44%
Altona North,128 Second Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$870,000.00","$746,630.56",14.18%
Altona North,5/24 Valerian Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$681,000.00","$685,910.27",0.72%
Altona North,2/31 Cooper Av,2,Casa,11.1,3025.0,,,,,,,,,5132.0,"$522,500.00","$617,048.04",18.10%
Altona North,9 Begonia Av,5,Casa,11.1,3025.0,,,,,,,,,5132.0,"$972,000.00","$950,600.50",2.20%
Altona North,1/36 Amaranth Av,3,Terreno,11.1,3025.0,,,,,,,,,5132.0,"$590,000.00","$621,482.28",5.34%
Altona North,3/36 Amaranth Av,2,Casa,11.1,3025.0,,,,,,,,,5132.0,"$450,000.00","$609,530.92",35.45%
Altona North,61 Cooper Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$765,000.00","$746,630.56",2.40%
Altona North,10 Freemans St,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$750,000.00","$685,910.27",8.55%
Altona North,16 Beevers St,3,Casa,11.1,3025.0,3.0,1.0,3.0,551.0,,,-37.8254,144.8514,5132.0,"$680,000.00","$771,591.95",13.47%
Altona North,150A McIntosh Rd,2,Terreno,11.1,3025.0,,,,,,,,,5132.0,"$510,000.00","$512,676.20",0.52%
Altona North,21 Neal Ct,3,Casa,11.1,3025.0,3.0,1.0,3.0,602.0,603.0,,-37.8327,144.8451,5132.0,"$770,000.00","$801,220.99",4.05%
Altona North,31 Duosa Rd,3,Casa,11.1,3025.0,3.0,1.0,2.0,740.0,,,-37.8269,144.8455,5132.0,"$923,000.00","$950,971.99",3.03%
Altona North,252 Millers Rd,4,Casa,11.1,3025.0,4.0,2.0,4.0,315.0,170.0,2008.0,-37.8391,144.8467,5132.0,"$693,000.00","$797,734.25",15.11%
Altona North,1/156 Chambers Rd,3,Casa,11.1,3025.0,5.0,2.0,2.0,276.0,100.0,2010.0,-37.8262,144.8443,5132.0,"$620,000.00","$605,368.78",2.36%
Altona North,19 Cleghorn Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$800,000.00","$746,630.56",6.67%
Altona North,2 Gadsden St,3,Casa,11.1,3025.0,3.0,1.0,1.0,531.0,157.0,1960.0,-37.8277,144.8385,5132.0,"$728,500.00","$713,178.19",2.10%
Altona North,24 Hansen St,3,Casa,11.1,3025.0,3.0,2.0,1.0,590.0,160.0,1950.0,-37.8382,144.8649,5132.0,"$931,000.00","$845,285.17",9.21%
Altona North,4 Prismall St,3,Casa,11.1,3025.0,3.0,1.0,4.0,715.0,,2008.0,-37.8423,144.8632,5132.0,"$988,000.00","$1,004,475.40",1.67%
Altona North,1/21 Freemans Rd,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$590,000.00","$708,503.09",20.09%
Altona North,122 McIntosh Rd,3,Casa,11.1,3025.0,3.0,1.0,2.0,561.0,,,-37.8444,144.8491,5132.0,"$590,000.00","$769,968.85",30.50%
Altona North,35 May St,2,Casa,11.1,3025.0,2.0,1.0,2.0,691.0,,,-37.834,144.8553,5132.0,"$610,000.00","$962,610.51",57.81%
Altona North,6 Hill St,3,Casa,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,-37.8318,144.8388,5132.0,"$815,000.00","$851,680.85",4.50%
Altona North,84 May St,4,Casa,11.1,3025.0,4.0,1.0,2.0,708.0,,,-37.833,144.8494,5132.0,"$970,000.00","$940,752.18",3.02%
Altona North,81 Fifth Av,4,Casa,11.1,3025.0,,,,,,,,,5132.0,"$840,000.00","$893,267.28",6.34%
Altona North,23 Huxtable Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$840,000.00","$746,630.56",11.12%
Altona North,155 Chambers Rd,4,Casa,11.1,3025.0,4.0,1.0,3.0,668.0,,,-37.8262,144.8439,5132.0,"$760,000.00","$939,666.05",23.64%
Altona North,61a First Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$852,500.00","$746,630.56",12.42%
Altona North,268d Mason St,4,Terreno,11.1,3025.0,4.0,3.0,1.0,252.0,,,-37.8393,144.8568,5132.0,"$847,500.00","$786,042.93",7.25%
Altona North,5 Cresser St,4,Casa,11.1,3025.0,4.0,1.0,4.0,633.0,158.0,1960.0,-37.8375,144.8541,5132.0,"$1,200,000.00","$877,259.66",26.90%
Altona North,1/33 Fifth Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$630,000.00","$746,630.56",18.51%
Altona North,107 McIntosh Rd,3,Casa,11.1,3025.0,3.0,1.0,1.0,557.0,,,-37.8441,144.8505,5132.0,"$700,000.00","$689,872.79",1.45%
Altona North,10 Knapp St,3,Casa,11.1,3025.0,3.0,1.0,1.0,536.0,,,-37.8285,144.8351,5132.0,"$625,000.00","$630,358.10",0.86%
Altona North,4/221 Blackshaws Rd,2,Apartamento,11.1,3025.0,2.0,1.0,1.0,153.0,70.0,1970.0,-37.8332,144.8649,5132.0,"$292,000.00","$487,940.04",67.10%
Altona North,56a MacDonald Av,3,Terreno,11.1,3025.0,,,,,,,,,5132.0,"$640,000.00","$621,482.28",2.89%
Altona North,126 Sixth Av,3,Casa,11.1,3025.0,,,,,,,,,5132.0,"$800,000.00","$708,503.09",11.44%
Armadale,8/19 Mercer Rd,2,Apartamento,6.3,3143.0,2.0,1.0,1.0,0.0,76.0,1964.0,-37.8543,145.0262,4836.0,"$599,000.00","$810,297.00",35.27%
Armadale,1/42 Adelaide St,2,Apartamento,6.3,3143.0,2.0,1.0,0.0,861.0,,,-37.8539,145.0284,4836.0,"$550,000.00","$740,719.38",34.68%
Armadale,14/71 Denbigh Rd,3,Apartamento,6.3,3143.0,3.0,2.0,2.0,0.0,100.0,1998.0,-37.8552,145.016,4836.0,"$995,000.00","$1,251,258.55",25.75%
Armadale,4/769 High St,3,Terreno,6.3,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,-37.854,145.0135,4836.0,"$1,205,000.00","$1,351,946.07",12.19%
Armadale,28 Lambeth Av,3,Casa,6.3,3143.0,,,,,,,,,4836.0,"$2,675,000.00","$2,286,345.28",14.53%
Armadale,7 Llaneast St,3,Casa,6.3,3143.0,3.0,2.0,2.0,296.0,150.0,1889.0,-37.8614,145.0274,4836.0,"$1,939,000.00","$2,025,756.93",4.47%
Armadale,9/55 Northcote Rd,1,Apartamento,6.3,3143.0,1.0,1.0,0.0,0.0,,,-37.853,145.0167,4836.0,"$421,500.00","$364,857.19",13.44%
Armadale,1/7 Railway Av,2,Apartamento,6.3,3143.0,,,,,,,,,4836.0,"$585,000.00","$740,831.66",26.64%
Armadale,65 Barkly Av,3,Casa,6.3,3143.0,,,,,,,,,4836.0,"$2,050,000.00","$2,286,345.28",11.53%
Armadale,28 Cambridge St,3,Casa,6.3,3143.0,3.0,1.0,1.0,217.0,116.0,1888.0,-37.8592,145.0182,4836.0,"$1,870,000.00","$1,702,526.77",8.96%
Armadale,3/16 Fulton St,2,Apartamento,6.3,3143.0,2.0,1.0,2.0,0.0,,,-37.8538,145.0127,4836.0,"$678,000.00","$707,737.37",4.39%
Armadale,3/20 Mercer Rd,3,Terreno,6.3,3143.0,3.0,2.0,2.0,0.0,165.0,1995.0,-37.8537,145.0267,4836.0,"$1,918,000.00","$1,804,940.39",5.89%
Armadale,1/77 Wattletree Rd,2,Apartamento,6.3,3143.0,2.0,1.0,1.0,0.0,,,-37.8619,145.0257,4836.0,"$660,000.00","$568,509.13",13.86%
Armadale,12 Willis St,3,Casa,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,-37.8574,145.0281,4836.0,"$2,050,000.00","$2,092,869.78",2.09%
Armadale,8/71 Denbigh Rd,2,Apartamento,6.3,3143.0,2.0,1.0,2.0,0.0,,,-37.8552,145.016,4836.0,"$700,000.00","$557,290.07",20.39%
Armadale,11/17 Myamyn St,2,Apartamento,6.3,3143.0,3.0,2.0,2.0,0.0,,2006.0,-37.8555,145.0291,4836.0,"$3,625,000.00","$1,496,767.10",58.71%
Armadale,526 Orrong Rd,4,Casa,6.3,3143.0,4.0,2.0,2.0,1581.0,,1934.0,-37.858,145.0111,4836.0,"$3,000,000.00","$3,831,462.40",27.72%
Armadale,37 Barkly Av,2,Casa,6.3,3143.0,,,,,,,,,4836.0,"$1,930,000.00","$1,742,828.49",9.70%
Armadale,553 Dandenong Rd,5,Casa,6.3,3143.0,8.0,2.0,2.0,693.0,,,-37.8638,145.0229,4836.0,"$1,525,000.00","$2,156,852.23",41.43%
Armadale,9/19 Mercer Rd,3,Apartamento,6.3,3143.0,3.0,2.0,1.0,2113.0,14.0,1970.0,-37.8543,145.0262,4836.0,"$735,000.00","$1,193,296.24",62.35%
Armadale,6/26 Mercer Rd,2,Apartamento,6.3,3143.0,2.0,1.0,1.0,0.0,,,-37.8528,145.0268,4836.0,"$825,000.00","$810,297.00",1.78%
Armadale,538a Orrong Rd,3,Terreno,6.3,3143.0,2.0,2.0,2.0,246.0,,,-37.8566,145.0116,4836.0,"$1,586,000.00","$1,597,800.05",0.74%
Armadale,18/41 Kooyong Rd,2,Apartamento,6.3,3143.0,3.0,1.0,1.0,0.0,,1960.0,-37.8596,145.0198,4836.0,"$645,000.00","$697,623.05",8.16%
